Run  214:1702991795356968
Run  215:1702991795557004
Run  216:1702991795757385
Run  217:1702991795957387
Run  218:1702991796157123
Run  219:1702991796357317
Run  220:1702991796557374
Run  221:1702991796756977
Run  222:1702991796956892
Run  223:1702991797157237
Run  224:1702991797357373
Run  225:1702991797557156
Run  226:1702991797757399
Run  227:1702991797957080
Run  228:1702991798157343
Run  229:1702991798357349
Run  230:1702991798556989
Run  231:1702991798756932
Run  232:1702991798957355
Run  233:1702991799156960
Run  234:1702991799357375
Run  235:1702991799556872
Run  236:1702991799756995
Run  237:1702991799957332
Run  238:1702991800156911
Run  239:1702991800357298
Run  240:1702991800556862
Run  241:1702991800757352
Run  242:1702991800956958
Run  243:1702991801156879
Run  244:1702991801356965
Run  245:1702991801557022
Run  246:1702991801757027
Run  247:1702991801956937
Run  248:1702991802157315
Run  249:1702991802356935
Run  250:1702991802556886
Run  251:1702991802757361
Run  252:1702991802956927
Run  253:1702991803156914
Run  254:1702991803357253
Run  255:1702991803556939
Run  256:1702991803756963
Run  257:1702991803957351
Run  258:1702991804157197
Run  259:1702991804357344
Run  260:1702991804557419
Run  261:1702991804757316
Run  262:1702991804957386
Run  263:1702991805156970
Run  264:1702991805357352
Run  265:1702991805557255
Run  266:1702991805757250
Run  267:1702991805956870
Run  268:1702991806157356
Run  269:1702991806357375
Run  270:1702991806557359
Run  271:1702991806756990
Run  272:1702991806957355
Run  273:1702991807156914
Run  274:1702991807356873
Run  275:1702991807556913
Run  276:1702991807756968
Run  277:1702991807957366
Run  278:1702991808157218
Run  279:1702991808357298
Run  280:1702991808557421
Run  281:1702991808757371
Run  282:1702991808957353
Run  283:1702991809157372
Run  284:1702991809357387
Run  285:1702991809556902
Run  286:1702991809757360
Run  287:1702991809957344
Run  288:1702991810157803
Run  289:1702991810356966
Run  290:1702991810557332
Run  291:1702991810757365
Run  292:1702991810957380
Run  293:1702991811156999
Run  294:1702991811356935
Run  295:1702991811557175
Run  296:1702991811757322
Run  297:1702991811956929
Run  298:1702991812157112
Run  299:1702991812357346
Run  300:1702991812557323
Run  301:1702991812757371
Run  302:1702991812957358
Run  303:1702991813156981
Run  304:1702991813357362
Run  305:1702991813557365
Run  306:1702991813757359
Run  307:1702991813956960
Run  308:1702991814157423
Run  309:1702991814357393
Run  310:1702991814557344
Run  311:1702991814757366
Run  312:1702991814957023
Run  313:1702991815157356
Run  314:1702991815356923
Run  315:1702991815557327
Run  316:1702991815756987
Run  317:1702991815957152
Run  318:1702991816157350
Run  319:1702991816357347
Run  320:1702991816557369
Run  321:1702991816757128
Run  322:1702991816957375
Run  323:1702991817157399
Run  324:1702991817357365
Run  325:1702991817557359
Run  326:1702991817757397
Run  327:1702991817957344
Run  328:1702991818157358
Run  329:1702991818357430
Run  330:1702991818556893
Run  331:1702991818757359
Run  332:1702991818957389
Run  333:1702991819157387
Run  334:1702991819357353
Run  335:1702991819557359
Run  336:1702991819757356
Run  337:1702991819957344
Run  338:1702991820156898
Run  339:1702991820356853
Run  340:1702991820557346
Run  341:1702991820757001
Run  342:1702991820957331
Run  343:1702991821157412
Run  344:1702991821357379
Run  345:1702991821557339
Run  346:1702991821757340
Run  347:1702991821957336
Run  348:1702991822157217
Run  349:1702991822357351
Run  350:1702991822557350
Run  351:1702991822757356
Run  352:1702991822956956
Run  353:1702991823157349
Run  354:1702991823357353
Run  355:1702991823557349
Run  356:1702991823757371
Run  357:1702991823957250
Run  358:1702991824157350
Run  359:1702991824357388
Run  360:1702991824557354
Run  361:1702991824757573
Run  362:1702991824957384
Run  363:1702991825157373
Run  364:1702991825357351
Run  365:1702991825557585
Run  366:1702991825757305
Run  367:1702991825957349
Run  368:1702991826157350
Run  369:1702991826357413
Run  370:1702991826557460
Run  371:1702991826757386
Run  372:1702991826957349
Run  373:1702991827157356
Run  374:1702991827357335
Run  375:1702991827556999
Run  376:1702991827757545
Run  377:1702991827957662
Run  378:1702991828157587
Run  379:1702991828356881
Run  380:1702991828557343
Run  381:1702991828757351
Run  382:1702991828957371
Run  383:1702991829157348
Run  384:1702991829357418
Run  385:1702991829557348
Run  386:1702991829757348
Run  387:1702991829956845
Run  388:1702991830156985
Run  389:1702991830357320
Run  390:1702991830557346
Run  391:1702991830757360
Run  392:1702991830957375
Run  393:1702991831157374
Run  394:1702991831356984
Run  395:1702991831557340
Run  396:1702991831757360
Run  397:1702991831956902
Run  398:1702991832157384
Run  399:1702991832357374
Run  400:1702991832557359
Run  401:1702991832757484
Run  402:1702991832957395
Run  403:1702991833157388
Run  404:1702991833357348
Run  405:1702991833556927
Run  406:1702991833756892
Run  407:1702991833957344
Run  408:1702991834157336
Run  409:1702991834357387
Run  410:1702991834556915
Run  411:1702991834757009
Run  412:1702991834957371
Run  413:1702991835157343
Run  414:1702991835357358
Run  415:1702991835556897
Run  416:1702991835757342
Run  417:1702991835957352
Run  418:1702991836157793
Run  419:1702991836357326
